100607,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100617,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100627,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100637,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100647,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100677,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100687,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100697,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100707,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100717,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100727,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100737,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100747,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100757,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100767,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100777,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100787,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100797,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100807,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100817,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100827,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100837,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100847,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100857,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100867,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100877,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100887,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100897,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100907,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100917,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100927,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100937,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100947,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100957,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100967,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100977,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100987,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100997,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101037,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101047,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101057,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101067,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101077,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101087,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101097,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101107,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101117,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101127,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101137,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101147,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101157,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101167,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101177,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101187,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101197,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101207,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101217,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101227,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101237,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101247,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101257,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101267,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101277,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101287,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101297,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101307,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101317,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101327,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101337,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101347,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101357,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101367,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101377,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101387,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101397,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101407,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101417,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101427,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101437,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101447,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101457,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101467,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101477,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101487,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101497,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101507,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101517,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101527,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101537,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101547,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101557,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101567,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101577,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101587,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101597,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101607,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101617,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101627,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101637,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101647,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101677,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101687,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101697,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101707,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101717,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101727,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101737,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101747,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101757,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101767,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101777,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101787,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101797,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101807,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101817,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101827,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101837,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101847,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101857,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101867,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101877,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101887,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101897,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101907,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101917,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101927,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101937,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101947,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101957,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101967,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101977,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101987,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101997,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
